account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_x,SignupMonth,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag_y,billing_frequency,auto_renew_flag,cohortMonth,churn_event_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-ceb9bd,2024-11-12,Active Subscription,Pro,20,980,11760,False,False,False,False,annual,True,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-bb9299,2024-10-16,Active Subscription,Pro,13,0,0,True,False,False,False,annual,True,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-dfd629,2024-06-15,Active Subscription,Basic,26,0,0,True,False,False,False,annual,True,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-a55d16,2024-07-23,Active Subscription,Basic,13,247,2964,False,False,False,False,monthly,False,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-632337,2024-09-26,2024-12-29,Enterprise,14,2786,33432,False,False,False,True,monthly,True,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-d19da0,2024-11-04,Active Subscription,Basic,13,247,2964,False,False,False,False,annual,True,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-456d47,2024-10-08,Active Subscription,Enterprise,13,2587,31044,False,False,False,False,monthly,True,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-e1e2bf,2024-09-24,2024-11-04,Basic,13,247,2964,False,False,True,True,annual,True,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-510999,2024-06-30,Active Subscription,Enterprise,13,0,0,True,True,False,False,monthly,True,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-3c5dab,2024-08-13,Active Subscription,Basic,13,247,2964,False,False,False,False,monthly,True,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-808efb,2024-11-16,Active Subscription,Enterprise,15,2985,35820,False,False,True,False,monthly,True,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,2024-06,S-9bc272,2024-07-20,Active Subscription,Pro,13,637,7644,False,False,False,False,annual,True,2024-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-019782,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,2023-04,S-2fd650,2024-12-04,Active Subscription,Enterprise,15,0,0,True,False,False,False,annual,False,2023-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-019782,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,2023-04,S-b7f657,2023-08-28,Active Subscription,Enterprise,13,2587,31044,False,False,False,False,annual,True,2023-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-019782,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,2023-04,S-f018e9,2024-06-25,Active Subscription,Basic,14,266,3192,False,False,False,False,annual,True,2023-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-019782,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,2023-04,S-3ea3af,2024-05-16,Active Subscription,Pro,11,539,6468,False,False,False,False,monthly,False,2023-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-019782,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,2023-04,S-7820a5,2023-08-16,Active Subscription,Pro,15,735,8820,False,False,False,False,monthly,True,2023-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-019782,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,2023-04,S-3ec165,2023-08-19,2023-11-27,Enterprise,16,3184,38208,False,False,False,True,annual,True,2023-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-019782,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,2023-04,S-b37d03,2023-06-08,Active Subscription,Pro,17,833,9996,False,True,False,False,annual,True,2023-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-019782,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,2023-04,S-b6e44c,2023-10-26,Active Subscription,Basic,11,209,2508,False,False,False,False,annual,False,2023-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-019782,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,2023-04,S-15662a,2024-02-22,Active Subscription,Basic,11,0,0,True,False,False,False,annual,True,2023-06,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-3cc163,2024-07-02,Active Subscription,Basic,68,0,0,True,True,False,False,annual,False,2023-08,C-6b610a,2024-07-12,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-3cc163,2024-07-02,Active Subscription,Basic,68,0,0,True,True,False,False,annual,False,2023-08,C-965d90,2024-05-19,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-fa7c1a,2024-10-21,Active Subscription,Enterprise,12,2388,28656,False,False,False,False,monthly,True,2023-08,C-6b610a,2024-07-12,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-fa7c1a,2024-10-21,Active Subscription,Enterprise,12,2388,28656,False,False,False,False,monthly,True,2023-08,C-965d90,2024-05-19,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-5b4149,2023-10-23,Active Subscription,Basic,7,133,1596,False,False,False,False,annual,True,2023-08,C-6b610a,2024-07-12,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-5b4149,2023-10-23,Active Subscription,Basic,7,133,1596,False,False,False,False,annual,True,2023-08,C-965d90,2024-05-19,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-5e8d9f,2024-05-30,Active Subscription,Enterprise,33,6567,78804,False,False,False,False,annual,True,2023-08,C-6b610a,2024-07-12,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-5e8d9f,2024-05-30,Active Subscription,Enterprise,33,6567,78804,False,False,False,False,annual,True,2023-08,C-965d90,2024-05-19,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-52699f,2023-08-25,2024-12-03,Basic,14,266,3192,False,False,False,True,monthly,True,2023-08,C-6b610a,2024-07-12,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-52699f,2023-08-25,2024-12-03,Basic,14,266,3192,False,False,False,True,monthly,True,2023-08,C-965d90,2024-05-19,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-a525b3,2023-12-05,Active Subscription,Pro,7,343,4116,False,True,False,False,monthly,False,2023-08,C-6b610a,2024-07-12,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-a525b3,2023-12-05,Active Subscription,Pro,7,343,4116,False,True,False,False,monthly,False,2023-08,C-965d90,2024-05-19,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-bbd26a,2024-06-24,Active Subscription,Basic,3,57,684,False,False,False,False,monthly,True,2023-08,C-6b610a,2024-07-12,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-bbd26a,2024-06-24,Active Subscription,Basic,3,57,684,False,False,False,False,monthly,True,2023-08,C-965d90,2024-05-19,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-65d722,2023-09-23,Active Subscription,Basic,2,38,456,False,False,False,False,monthly,True,2023-08,C-6b610a,2024-07-12,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-65d722,2023-09-23,Active Subscription,Basic,2,38,456,False,False,False,False,monthly,True,2023-08,C-965d90,2024-05-19,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-bbff6f,2024-05-19,Active Subscription,Pro,26,1274,15288,False,False,False,False,monthly,True,2023-08,C-6b610a,2024-07-12,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-bbff6f,2024-05-19,Active Subscription,Pro,26,1274,15288,False,False,False,False,monthly,True,2023-08,C-965d90,2024-05-19,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-ea389c,2024-09-08,Active Subscription,Basic,14,266,3192,False,False,False,False,monthly,True,2023-08,C-6b610a,2024-07-12,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-ea389c,2024-09-08,Active Subscription,Basic,14,266,3192,False,False,False,False,monthly,True,2023-08,C-965d90,2024-05-19,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-611bf8,2023-09-08,Active Subscription,Enterprise,2,398,4776,False,False,False,False,annual,True,2023-08,C-6b610a,2024-07-12,competitor,0.0,False,False,False,missing features
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,2023-06,S-611bf8,2023-09-08,Active Subscription,Enterprise,2,398,4776,False,False,False,False,annual,True,2023-08,C-965d90,2024-05-19,competitor,0.0,False,False,False,missing features
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,2023-10,S-409291,2024-10-29,Active Subscription,Pro,36,1764,21168,False,False,False,False,annual,True,2023-12,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,2023-10,S-12902a,2024-09-21,Active Subscription,Enterprise,19,3781,45372,False,True,False,False,monthly,True,2023-12,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,2023-10,S-81caea,2024-02-15,Active Subscription,Basic,19,361,4332,False,True,True,False,monthly,True,2023-12,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,2023-10,S-7d8dde,2024-11-29,Active Subscription,Enterprise,35,6965,83580,False,False,False,False,monthly,True,2023-12,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,2023-10,S-3d46f8,2023-12-10,Active Subscription,Basic,23,437,5244,False,False,False,False,monthly,True,2023-12,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,2023-10,S-9bf1a0,2024-03-06,Active Subscription,Basic,41,779,9348,False,False,False,False,monthly,True,2023-12,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,2023-10,S-8464b6,2024-07-24,2024-08-10,Pro,58,0,0,True,False,False,True,monthly,True,2023-12,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,2023-10,S-697d16,2024-12-31,Active Subscription,Enterprise,19,0,0,True,False,False,False,monthly,True,2023-12,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,2023-10,S-c0d979,2024-09-19,Active Subscription,Enterprise,19,0,0,True,False,False,False,annual,True,2023-12,No Churn,Not Churned,Not Churned,0.0,False,False,False,No Feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-d9ad28,2024-04-28,Active Subscription,Pro,24,1176,14112,False,False,False,False,monthly,False,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-d9ad28,2024-04-28,Active Subscription,Pro,24,1176,14112,False,False,False,False,monthly,False,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-9ed535,2024-10-04,Active Subscription,Enterprise,24,4776,57312,False,False,False,False,annual,True,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-9ed535,2024-10-04,Active Subscription,Enterprise,24,4776,57312,False,False,False,False,annual,True,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-1876fb,2024-10-12,Active Subscription,Enterprise,59,11741,140892,False,False,False,False,monthly,False,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-1876fb,2024-10-12,Active Subscription,Enterprise,59,11741,140892,False,False,False,False,monthly,False,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-7f92bd,2024-06-04,2024-08-10,Basic,24,456,5472,False,False,True,True,monthly,True,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-7f92bd,2024-06-04,2024-08-10,Basic,24,456,5472,False,False,True,True,monthly,True,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-afa2a9,2024-07-26,Active Subscription,Enterprise,24,4776,57312,False,False,False,False,annual,True,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-afa2a9,2024-07-26,Active Subscription,Enterprise,24,4776,57312,False,False,False,False,annual,True,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-21b68e,2024-04-25,Active Subscription,Enterprise,25,0,0,True,False,False,False,monthly,True,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-21b68e,2024-04-25,Active Subscription,Enterprise,25,0,0,True,False,False,False,monthly,True,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-541d7a,2024-09-05,2024-10-11,Pro,24,0,0,True,False,False,True,annual,False,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-541d7a,2024-09-05,2024-10-11,Pro,24,0,0,True,False,False,True,annual,False,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-7db513,2024-06-01,Active Subscription,Enterprise,24,4776,57312,False,False,False,False,monthly,True,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-7db513,2024-06-01,Active Subscription,Enterprise,24,4776,57312,False,False,False,False,monthly,True,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-f2e134,2024-08-09,2024-10-07,Basic,25,475,5700,False,False,False,True,monthly,True,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-f2e134,2024-08-09,2024-10-07,Basic,25,475,5700,False,False,False,True,monthly,True,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-4260ed,2024-07-15,Active Subscription,Basic,24,456,5472,False,False,False,False,annual,True,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-4260ed,2024-07-15,Active Subscription,Basic,24,456,5472,False,False,False,False,annual,True,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-1c7a41,2024-12-20,Active Subscription,Basic,24,456,5472,False,False,False,False,monthly,True,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-1c7a41,2024-12-20,Active Subscription,Basic,24,456,5472,False,False,False,False,monthly,True,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-00bb84,2024-07-07,Active Subscription,Pro,24,1176,14112,False,False,False,False,annual,True,2024-04,C-990050,2024-12-01,features,0.0,False,False,False,missing features
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,2024-04,S-00bb84,2024-07-07,Active Subscription,Pro,24,1176,14112,False,False,False,False,annual,True,2024-04,C-3b4085,2024-05-27,features,0.0,True,False,False,No feedback
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,2023-11,S-d322a2,2024-08-01,Active Subscription,Basic,24,456,5472,False,False,False,False,monthly,True,2024-03,C-a40fa4,2024-06-29,competitor,0.0,False,False,False,too expensive
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,2023-11,S-d322a2,2024-08-01,Active Subscription,Basic,24,456,5472,False,False,False,False,monthly,True,2024-03,C-6ab303,2024-10-18,competitor,0.0,False,False,False,too expensive
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,2023-11,S-37b6b2,2024-05-10,Active Subscription,Pro,24,1176,14112,False,False,False,False,annual,False,2024-03,C-a40fa4,2024-06-29,competitor,0.0,False,False,False,too expensive
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,2023-11,S-37b6b2,2024-05-10,Active Subscription,Pro,24,1176,14112,False,False,False,False,annual,False,2024-03,C-6ab303,2024-10-18,competitor,0.0,False,False,False,too expensive
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,2023-11,S-911e27,2024-07-14,Active Subscription,Basic,35,665,7980,False,False,False,False,monthly,False,2024-03,C-a40fa4,2024-06-29,competitor,0.0,False,False,False,too expensive
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,2023-11,S-911e27,2024-07-14,Active Subscription,Basic,35,665,7980,False,False,False,False,monthly,False,2024-03,C-6ab303,2024-10-18,competitor,0.0,False,False,False,too expensive
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,2023-11,S-b4d224,2024-05-31,Active Subscription,Basic,27,513,6156,False,False,True,False,annual,True,2024-03,C-a40fa4,2024-06-29,competitor,0.0,False,False,False,too expensive
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,2023-11,S-b4d224,2024-05-31,Active Subscription,Basic,27,513,6156,False,False,True,False,annual,True,2024-03,C-6ab303,2024-10-18,competitor,0.0,False,False,False,too expensive
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,2023-11,S-f1826f,2024-03-30,Active Subscription,Enterprise,24,4776,57312,False,False,False,False,monthly,True,2024-03,C-a40fa4,2024-06-29,competitor,0.0,False,False,False,too expensive
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,2023-11,S-f1826f,2024-03-30,Active Subscription,Enterprise,24,4776,57312,False,False,False,False,monthly,True,2024-03,C-6ab303,2024-10-18,competitor,0.0,False,False,False,too expensive
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,2024-04,S-be601b,2024-07-07,Active Subscription,Basic,86,1634,19608,False,False,False,False,monthly,True,2024-06,C-29b7f7,2024-08-30,unknown,0.0,False,False,False,missing features
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,2024-04,S-a1d3ad,2024-06-09,Active Subscription,Basic,86,0,0,True,False,False,False,monthly,True,2024-06,C-29b7f7,2024-08-30,unknown,0.0,False,False,False,missing features
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,2024-04,S-55db9e,2024-08-19,Active Subscription,Basic,86,1634,19608,False,False,False,False,annual,False,2024-06,C-29b7f7,2024-08-30,unknown,0.0,False,False,False,missing features
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,2024-04,S-a54fb2,2024-06-01,Active Subscription,Basic,86,1634,19608,False,False,False,False,annual,False,2024-06,C-29b7f7,2024-08-30,unknown,0.0,False,False,False,missing features
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,2024-04,S-f74e00,2024-12-02,Active Subscription,Pro,86,4214,50568,False,False,False,False,monthly,True,2024-06,C-29b7f7,2024-08-30,unknown,0.0,False,False,False,missing features
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,2024-04,S-f4b648,2024-11-27,2024-12-28,Enterprise,86,17114,205368,False,False,False,True,annual,True,2024-06,C-29b7f7,2024-08-30,unknown,0.0,False,False,False,missing features
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,2024-04,S-b8c3e6,2024-12-13,Active Subscription,Enterprise,86,0,0,True,False,False,False,monthly,True,2024-06,C-29b7f7,2024-08-30,unknown,0.0,False,False,False,missing features
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,2024-11,S-75e469,2024-12-28,Active Subscription,Pro,33,1617,19404,False,False,False,False,monthly,True,2024-11,C-736efa,2024-12-06,unknown,0.0,False,False,False,No feedback
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,2024-11,S-b18ae9,2024-12-14,Active Subscription,Pro,33,1617,19404,False,False,False,False,monthly,True,2024-11,C-736efa,2024-12-06,unknown,0.0,False,False,False,No feedback
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,2024-11,S-4b5470,2024-11-17,Active Subscription,Enterprise,33,6567,78804,False,False,False,False,monthly,True,2024-11,C-736efa,2024-12-06,unknown,0.0,False,False,False,No feedback
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,2024-11,S-cd0f21,2024-12-08,Active Subscription,Enterprise,49,9751,117012,False,True,True,False,annual,True,2024-11,C-736efa,2024-12-06,unknown,0.0,False,False,False,No feedback
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,2024-11,S-a9b8a2,2024-11-25,Active Subscription,Pro,33,1617,19404,False,False,False,False,annual,True,2024-11,C-736efa,2024-12-06,unknown,0.0,False,False,False,No feedback
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,2024-11,S-4f3461,2024-12-18,Active Subscription,Enterprise,33,0,0,True,False,False,False,monthly,True,2024-11,C-736efa,2024-12-06,unknown,0.0,False,False,False,No feedback
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,2024-11,S-012ab9,2024-12-04,Active Subscription,Basic,33,627,7524,False,False,False,False,monthly,True,2024-11,C-736efa,2024-12-06,unknown,0.0,False,False,False,No feedback
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,2024-11,S-cc30c5,2024-11-17,Active Subscription,Basic,33,627,7524,False,False,False,False,monthly,True,2024-11,C-736efa,2024-12-06,unknown,0.0,False,False,False,No feedback
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,2023-07,S-a1d6ad,2024-09-01,Active Subscription,Pro,27,1323,15876,False,False,False,False,monthly,True,2023-08,C-bc6f48,2023-07-31,pricing,0.0,False,False,False,No feedback
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,2023-07,S-a1d6ad,2024-09-01,Active Subscription,Pro,27,1323,15876,False,False,False,False,monthly,True,2023-08,C-f68651,2024-12-12,unknown,0.0,False,False,False,No feedback
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,2023-07,S-672f1b,2023-08-08,Active Subscription,Pro,27,1323,15876,False,False,False,False,monthly,True,2023-08,C-bc6f48,2023-07-31,pricing,0.0,False,False,False,No feedback
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,2023-07,S-672f1b,2023-08-08,Active Subscription,Pro,27,1323,15876,False,False,False,False,monthly,True,2023-08,C-f68651,2024-12-12,unknown,0.0,False,False,False,No feedback
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,2023-07,S-9225ac,2024-09-28,Active Subscription,Pro,31,0,0,True,False,False,False,annual,True,2023-08,C-bc6f48,2023-07-31,pricing,0.0,False,False,False,No feedback
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,2023-07,S-9225ac,2024-09-28,Active Subscription,Pro,31,0,0,True,False,False,False,annual,True,2023-08,C-f68651,2024-12-12,unknown,0.0,False,False,False,No feedback
